Time;Sec;Object Name;Status;Value
10:15:17;1870;TIC Turbo Power;;7.5
10:15:17;1870;TIC Gauge 1;11;27734
10:15:17;1870;TIC Gauge 2;5;9900000000
10:15:17;1870;TIC Gauge 3;5;9900000000
10:15:19;1872;TIC Turbo Speed;;1.6
10:15:19;1872;TIC Turbo Power;;6.1
10:15:19;1872;TIC Gauge 1;11;27673
10:15:19;1872;TIC Gauge 2;5;9900000000
10:15:19;1872;TIC Gauge 3;5;9900000000
10:15:21;1874;TIC Turbo Speed;;1.6
10:15:21;1874;TIC Turbo Power;;6.1
10:15:21;1874;TIC Gauge 1;11;27720
10:15:21;1874;TIC Gauge 2;5;9900000000
10:15:21;1874;TIC Gauge 3;5;9900000000
10:15:23;1876;TIC Turbo Speed;;1.6
10:15:23;1876;TIC Turbo Power;;6.8
10:15:23;1876;TIC Gauge 1;11;27720
10:15:23;1876;TIC Gauge 2;5;9900000000
10:15:23;1876;TIC Gauge 3;5;9900000000
10:15:25;1878;TIC Turbo Speed;;1.6
10:15:25;1878;TIC Turbo Power;;6.1
10:15:25;1878;TIC Gauge 1;11;27734
10:15:25;1878;TIC Gauge 2;5;9900000000
10:15:25;1878;TIC Gauge 3;5;9900000000
10:15:27;1880;TIC Turbo Speed;;1.6
10:15:27;1880;TIC Turbo Power;;6.5
10:15:27;1880;TIC Gauge 1;11;27539
10:15:27;1880;TIC Gauge 2;5;9900000000
10:15:27;1880;TIC Gauge 3;5;9900000000
10:15:29;1882;TIC Gauge 2;5;9900000000
10:15:29;1882;TIC Turbo Speed;;1.6
10:15:29;1882;TIC Turbo Power;;5.8
10:15:29;1882;TIC Gauge 3;5;9900000000
10:15:29;1882;TIC Gauge 1;11;27539
10:15:31;1884;TIC Turbo Speed;;1.6
10:15:31;1884;TIC Turbo Power;;8.4
10:15:31;1884;TIC Gauge 1;11;27539
10:15:31;1884;TIC Gauge 2;5;9900000000
10:15:31;1884;TIC Gauge 3;5;9900000000
10:15:33;1886;TIC Turbo Power;;5.4
10:15:33;1886;TIC Turbo Speed;;1.6
10:15:33;1886;TIC Gauge 1;11;27539
10:15:33;1886;TIC Gauge 2;5;9900000000
10:15:34;1887;TIC Gauge 3;5;9900000000
10:15:35;1888;TIC Turbo Power;;8.7
10:15:35;1888;TIC Turbo Speed;;1.6
10:15:35;1888;TIC Gauge 1;11;27539
10:15:36;1889;TIC Gauge 2;5;9900000000
10:15:36;1889;TIC Gauge 3;5;9900000000
10:15:37;1890;TIC Gauge 2;5;9900000000
10:15:37;1890;TIC Turbo Speed;;1.6
10:15:37;1890;TIC Turbo Power;;6.1
10:15:37;1890;TIC Gauge 3;5;9900000000
10:15:38;1891;TIC Gauge 1;11;27378
10:15:39;1892;TIC Turbo Speed;;1.6
10:15:39;1892;TIC Turbo Power;;8.4
10:15:40;1893;TIC Gauge 1;11;27378
10:15:40;1893;TIC Gauge 2;5;9900000000
10:15:40;1893;TIC Gauge 3;5;9900000000
10:15:42;1895;TIC Turbo Speed;;1.6
10:15:42;1895;TIC Turbo Power;;7
10:15:42;1895;TIC Gauge 1;11;27290
10:15:42;1895;TIC Gauge 2;5;9900000000
10:15:42;1895;TIC Gauge 3;5;9900000000
10:15:44;1897;TIC Gauge 2;5;9900000000
10:15:44;1897;TIC Turbo Speed;;1.6
10:15:44;1897;TIC Turbo Power;;8
10:15:44;1897;TIC Gauge 3;5;9900000000
10:15:44;1897;TIC Gauge 1;11;27263
10:15:46;1899;TIC Turbo Speed;;1.6
10:15:46;1899;TIC Turbo Power;;8.2
10:15:46;1899;TIC Gauge 1;11;27263
10:15:46;1899;TIC Gauge 2;5;9900000000
10:15:46;1899;TIC Gauge 3;5;9900000000
10:15:48;1901;TIC Turbo Speed;;1.6
10:15:48;1901;TIC Turbo Power;;5.4
10:15:48;1901;TIC Gauge 1;11;27042
10:15:48;1901;TIC Gauge 2;5;9900000000
10:15:48;1901;TIC Gauge 3;5;9900000000
10:15:50;1903;TIC Turbo Speed;;1.6
10:15:50;1903;TIC Turbo Power;;7
10:15:50;1903;TIC Gauge 1;11;27102
10:15:50;1903;TIC Gauge 2;5;9900000000
10:15:50;1903;TIC Gauge 3;5;9900000000
10:15:52;1905;TIC Turbo Speed;;1.6
10:15:52;1905;TIC Turbo Power;;6.1
10:15:52;1905;TIC Gauge 1;11;27216
10:15:52;1905;TIC Gauge 2;5;9900000000
10:15:52;1905;TIC Gauge 3;5;9900000000
10:15:54;1907;TIC Turbo Speed;;1.6
10:15:54;1907;TIC Turbo Power;;7
10:15:54;1907;TIC Gauge 1;11;27042
10:15:54;1907;TIC Gauge 2;5;9900000000
10:15:54;1907;TIC Gauge 3;5;9900000000
10:15:56;1909;TIC Turbo Speed;;1.6
10:15:56;1909;TIC Turbo Power;;6.5
10:15:56;1909;TIC Gauge 1;11;27042
10:15:56;1909;TIC Gauge 2;5;9900000000
10:15:56;1909;TIC Gauge 3;5;9900000000
10:15:58;1911;TIC Turbo Speed;;1.6
10:15:58;1911;TIC Turbo Power;;6.1
10:15:58;1911;TIC Gauge 1;11;26995
10:15:58;1911;TIC Gauge 2;5;9900000000
10:15:58;1911;TIC Gauge 3;5;9900000000
10:16:00;1913;TIC Turbo Speed;;1.6
10:16:00;1913;TIC Turbo Power;;6.5
10:16:00;1913;TIC Gauge 1;11;27042
10:16:00;1913;TIC Gauge 2;5;9900000000
10:16:00;1913;TIC Gauge 3;5;9900000000
10:16:02;1915;TIC Turbo Speed;;1.6
10:16:02;1915;TIC Turbo Power;;6.8
10:16:02;1915;TIC Gauge 1;11;27042
10:16:02;1915;TIC Gauge 2;5;9900000000
10:16:02;1915;TIC Gauge 3;5;9900000000
10:16:04;1917;TIC Turbo Speed;;1.6
10:16:04;1917;TIC Turbo Power;;5.4
10:16:04;1917;TIC Gauge 1;11;26927
10:16:04;1917;TIC Gauge 2;5;9900000000
10:16:04;1917;TIC Gauge 3;5;9900000000
10:16:06;1919;TIC Turbo Speed;;1.6
10:16:06;1919;TIC Turbo Power;;6.1
10:16:06;1919;TIC Gauge 1;11;26921
10:16:06;1919;TIC Gauge 2;5;9900000000
10:16:06;1919;TIC Gauge 3;5;9900000000
10:16:08;1921;TIC Turbo Speed;;1.6
10:16:08;1921;TIC Turbo Power;;8.2
10:16:08;1921;TIC Gauge 1;11;26907
10:16:08;1921;TIC Gauge 2;5;9900000000
10:16:09;1922;TIC Gauge 3;5;9900000000
10:16:10;1923;TIC Turbo Speed;;1.6
10:16:10;1923;TIC Turbo Power;;6.1
10:16:10;1923;TIC Gauge 1;11;26860
10:16:10;1923;TIC Gauge 2;5;9900000000
10:16:11;1924;TIC Gauge 3;5;9900000000
10:16:12;1925;TIC Turbo Speed;;1.6
10:16:12;1925;TIC Turbo Power;;6.5
10:16:12;1925;TIC Gauge 1;11;26860
10:16:13;1926;TIC Gauge 2;5;9900000000
10:16:13;1926;TIC Gauge 3;5;9900000000
10:16:14;1927;TIC Gauge 1;11;26907
10:16:14;1927;TIC Turbo Speed;;1.6
10:16:15;1928;TIC Turbo Power;;7
10:16:15;1928;TIC Gauge 2;5;9900000000
10:16:15;1928;TIC Gauge 3;5;9900000000
10:16:17;1930;TIC Turbo Speed;;1.6
10:16:17;1930;TIC Turbo Power;;8
10:16:17;1930;TIC Gauge 1;11;26907
10:16:17;1930;TIC Gauge 2;5;9900000000
10:16:17;1930;TIC Gauge 3;5;9900000000
10:16:19;1932;TIC Turbo Speed;;1.6
10:16:19;1932;TIC Turbo Power;;5.4
10:16:19;1932;TIC Gauge 1;11;26739
10:16:19;1932;TIC Gauge 2;5;9900000000
10:16:19;1932;TIC Gauge 3;5;9900000000
10:16:21;1934;TIC Gauge 1;11;26739
10:16:21;1934;TIC Turbo Speed;;1.6
10:16:21;1934;TIC Turbo Power;;7.3
10:16:21;1934;TIC Gauge 2;5;9900000000
10:16:21;1934;TIC Gauge 3;5;9900000000
10:16:23;1936;TIC Turbo Speed;;1.6
10:16:23;1936;TIC Turbo Power;;6.3
10:16:23;1936;TIC Gauge 1;11;26739
10:16:23;1936;TIC Gauge 2;5;9900000000
10:16:23;1936;TIC Gauge 3;5;9900000000
10:16:25;1938;TIC Turbo Speed;;1.6
10:16:25;1938;TIC Turbo Power;;6.1
10:16:25;1938;TIC Gauge 1;11;26739
10:16:25;1938;TIC Gauge 2;5;9900000000
10:16:25;1938;TIC Gauge 3;5;9900000000
10:16:27;1940;TIC Turbo Speed;;1.6
10:16:27;1940;TIC Turbo Power;;7
10:16:27;1940;TIC Gauge 1;11;26739
10:16:27;1940;TIC Gauge 2;5;9900000000
10:16:27;1940;TIC Gauge 3;5;9900000000
10:16:29;1942;TIC Turbo Speed;;1.6
10:16:29;1942;TIC Turbo Power;;7
10:16:29;1942;TIC Gauge 1;11;26739
10:16:29;1942;TIC Gauge 2;5;9900000000
10:16:29;1942;TIC Gauge 3;5;9900000000
10:16:31;1944;TIC Gauge 3;5;9900000000
10:16:31;1944;TIC Turbo Speed;;1.6
10:16:31;1944;TIC Turbo Power;;7.5
10:16:31;1944;TIC Gauge 1;11;26739
10:16:31;1944;TIC Gauge 2;5;9900000000
10:16:33;1946;TIC Turbo Speed;;1.6
10:16:33;1946;TIC Turbo Power;;8
10:16:33;1946;TIC Gauge 1;11;26739
10:16:33;1946;TIC Gauge 2;5;9900000000
10:16:33;1946;TIC Gauge 3;5;9900000000
10:16:35;1948;TIC Turbo Speed;;1.6
10:16:35;1948;TIC Turbo Power;;6.1
10:16:35;1948;TIC Gauge 1;11;26739
10:16:35;1948;TIC Gauge 2;5;9900000000
10:16:35;1948;TIC Gauge 3;5;9900000000
10:16:37;1950;TIC Turbo Speed;;1.6
10:16:37;1950;TIC Turbo Power;;7
10:16:37;1950;TIC Gauge 1;11;26739
10:16:37;1950;TIC Gauge 2;5;9900000000
10:16:37;1950;TIC Gauge 3;5;9900000000
10:16:39;1952;TIC Turbo Speed;;1.6
10:16:39;1952;TIC Turbo Power;;7
10:16:39;1952;TIC Gauge 1;11;26726
10:16:39;1952;TIC Gauge 2;5;9900000000
10:16:39;1952;TIC Gauge 3;5;9900000000
10:16:41;1954;TIC Gauge 2;5;9900000000
10:16:41;1954;TIC Turbo Speed;;1.6
10:16:41;1954;TIC Turbo Power;;7
10:16:41;1954;TIC Gauge 3;5;9900000000
10:16:41;1954;TIC Gauge 1;11;27042
10:16:43;1956;TIC Turbo Speed;;1.6
10:16:43;1956;TIC Turbo Power;;7.3
10:16:43;1956;TIC Gauge 1;11;27069
10:16:43;1956;TIC Gauge 2;5;9900000000
10:16:44;1957;TIC Gauge 3;5;9900000000
10:16:45;1958;TIC Turbo Speed;;1.6
10:16:45;1958;TIC Turbo Power;;5.4
10:16:45;1958;TIC Gauge 1;11;26007
10:16:45;1958;TIC Gauge 2;5;9900000000
10:16:46;1959;TIC Gauge 3;5;9900000000
10:16:47;1960;TIC Turbo Speed;;1.6
10:16:47;1960;TIC Turbo Power;;5.8
10:16:47;1960;TIC Gauge 1;11;24045
10:16:48;1961;TIC Gauge 2;5;9900000000
10:16:48;1961;TIC Gauge 3;5;9900000000
10:16:49;1962;TIC Gauge 3;5;9900000000
10:16:49;1962;TIC Turbo Speed;;1.6
10:16:50;1963;TIC Turbo Power;;6.8
10:16:50;1963;TIC Gauge 1;11;22485
10:16:50;1963;TIC Gauge 2;5;9900000000
10:16:52;1965;TIC Turbo Speed;;1.6
10:16:52;1965;TIC Turbo Power;;6.3
10:16:52;1965;TIC Gauge 1;11;22485
10:16:52;1965;TIC Gauge 2;5;9900000000
10:16:52;1965;TIC Gauge 3;5;9900000000
10:16:54;1967;TIC Turbo Speed;;1.6
10:16:54;1967;TIC Turbo Power;;5.4
10:16:54;1967;TIC Gauge 1;11;22485
10:16:54;1967;TIC Gauge 2;5;9900000000
10:16:54;1967;TIC Gauge 3;5;9900000000
10:16:56;1969;TIC Gauge 1;11;22485
10:16:56;1969;TIC Turbo Speed;;1.6
10:16:56;1969;TIC Turbo Power;;8.2
10:16:56;1969;TIC Gauge 2;5;9900000000
10:16:56;1969;TIC Gauge 3;5;9900000000
10:16:58;1971;TIC Turbo Speed;;1.6
10:16:58;1971;TIC Turbo Power;;7
10:16:58;1971;TIC Gauge 1;11;22485
10:16:58;1971;TIC Gauge 2;5;9900000000
10:16:58;1971;TIC Gauge 3;5;9900000000
10:17:00;1973;TIC Turbo Speed;;1.6
10:17:00;1973;TIC Turbo Power;;6.5
10:17:00;1973;TIC Gauge 1;11;22485
10:17:00;1973;TIC Gauge 2;5;9900000000
10:17:00;1973;TIC Gauge 3;5;9900000000
10:17:02;1975;TIC Turbo Speed;;1.6
10:17:02;1975;TIC Turbo Power;;8
10:17:02;1975;TIC Gauge 1;11;22530
10:17:02;1975;TIC Gauge 2;5;9900000000
10:17:02;1975;TIC Gauge 3;5;9900000000
10:17:04;1977;TIC Turbo Speed;;1.6
10:17:04;1977;TIC Turbo Power;;6.1
10:17:04;1977;TIC Gauge 1;11;22530
10:17:04;1977;TIC Gauge 2;5;9900000000
10:17:04;1977;TIC Gauge 3;5;9900000000
10:17:06;1979;TIC Gauge 3;5;9900000000
10:17:06;1979;TIC Turbo Speed;;1.6
10:17:06;1979;TIC Turbo Power;;8
10:17:06;1979;TIC Gauge 1;11;22485
10:17:06;1979;TIC Gauge 2;5;9900000000
10:17:08;1981;TIC Gauge 2;5;9900000000
10:17:08;1981;TIC Turbo Speed;;1.6
10:17:08;1981;TIC Turbo Power;;7
10:17:08;1981;TIC Gauge 3;5;9900000000
10:17:08;1981;TIC Gauge 1;11;22520
10:17:10;1983;TIC Turbo Speed;;1.6
10:17:10;1983;TIC Turbo Power;;7.3
10:17:10;1983;TIC Gauge 1;11;22485
10:17:10;1983;TIC Gauge 2;5;9900000000
10:17:10;1983;TIC Gauge 3;5;9900000000
10:17:12;1985;TIC Turbo Speed;;1.6
10:17:12;1985;TIC Turbo Power;;7
10:17:12;1985;TIC Gauge 1;11;22530
10:17:12;1985;TIC Gauge 2;5;9900000000
10:17:12;1985;TIC Gauge 3;5;9900000000
10:17:14;1987;TIC Turbo Speed;;1.6
10:17:14;1987;TIC Turbo Power;;7.3
10:17:14;1987;TIC Gauge 1;11;22485
10:17:14;1987;TIC Gauge 2;5;9900000000
10:17:14;1987;TIC Gauge 3;5;9900000000
10:17:16;1989;TIC Turbo Speed;;1.6
10:17:16;1989;TIC Turbo Power;;5.4
10:17:16;1989;TIC Gauge 1;11;22530
10:17:16;1989;TIC Gauge 2;5;9900000000
10:17:17;1990;TIC Gauge 3;5;9900000000
10:17:18;1991;TIC Gauge 1;11;22485
10:17:18;1991;TIC Turbo Speed;;1.6
10:17:18;1991;TIC Turbo Power;;7.5
10:17:18;1991;TIC Gauge 2;5;9900000000
10:17:19;1992;TIC Gauge 3;5;9900000000
10:17:20;1993;TIC Turbo Speed;;1.6
10:17:20;1993;TIC Turbo Power;;7
10:17:21;1994;TIC Gauge 1;11;22530
10:17:21;1994;TIC Gauge 2;5;9900000000
10:17:21;1994;TIC Gauge 3;5;9900000000
10:17:22;1995;TIC Turbo Speed;;1.6
10:17:22;1995;TIC Turbo Power;;6.5
10:17:23;1996;TIC Gauge 1;11;22485
10:17:23;1996;TIC Gauge 2;5;9900000000
10:17:23;1996;TIC Gauge 3;5;9900000000
10:17:24;1997;TIC Gauge 2;5;9900000000
10:17:24;1997;TIC Turbo Speed;;1.6
10:17:25;1998;TIC Turbo Power;;8
10:17:25;1998;TIC Gauge 3;5;9900000000
10:17:25;1998;TIC Gauge 1;11;22485
10:17:27;2000;TIC Turbo Speed;;1.6
10:17:27;2000;TIC Turbo Power;;7.5
10:17:27;2000;TIC Gauge 1;11;22530
10:17:27;2000;TIC Gauge 2;5;9900000000
10:17:27;2000;TIC Gauge 3;5;9900000000
10:17:29;2002;TIC Turbo Speed;;1.6
10:17:29;2002;TIC Turbo Power;;7.5
10:17:29;2002;TIC Gauge 1;11;22485
10:17:29;2002;TIC Gauge 2;5;9900000000
10:17:29;2002;TIC Gauge 3;5;9900000000
10:17:31;2004;TIC Turbo Speed;;1.6
10:17:31;2004;TIC Turbo Power;;7.3
10:17:31;2004;TIC Gauge 1;11;22530
10:17:31;2004;TIC Gauge 2;5;9900000000
10:17:31;2004;TIC Gauge 3;5;9900000000
10:17:33;2006;TIC Turbo Speed;;1.6
10:17:33;2006;TIC Turbo Power;;8.2
10:17:33;2006;TIC Gauge 1;11;22485
10:17:33;2006;TIC Gauge 2;5;9900000000
10:17:33;2006;TIC Gauge 3;5;9900000000
10:17:35;2008;TIC Turbo Speed;;1.6
10:17:35;2008;TIC Turbo Power;;6.1
10:17:35;2008;TIC Gauge 1;11;22485
10:17:35;2008;TIC Gauge 2;5;9900000000
10:17:35;2008;TIC Gauge 3;5;9900000000
10:17:37;2010;TIC Turbo Speed;;1.6
10:17:37;2010;TIC Turbo Power;;7
10:17:37;2010;TIC Gauge 1;11;22485
10:17:37;2010;TIC Gauge 2;5;9900000000
10:17:37;2010;TIC Gauge 3;5;9900000000
10:17:39;2012;TIC Turbo Speed;;1.6
10:17:39;2012;TIC Turbo Power;;6.1
10:17:39;2012;TIC Gauge 1;11;22485
10:17:39;2012;TIC Gauge 2;5;9900000000
10:17:39;2012;TIC Gauge 3;5;9900000000
10:17:41;2014;TIC Turbo Speed;;1.6
10:17:41;2014;TIC Turbo Power;;6.1
10:17:41;2014;TIC Gauge 1;11;22530
10:17:41;2014;TIC Gauge 2;5;9900000000
10:17:41;2014;TIC Gauge 3;5;9900000000
10:17:43;2016;TIC Turbo Speed;;1.6
10:17:43;2016;TIC Turbo Power;;7.3
10:17:43;2016;TIC Gauge 1;11;22530
10:17:43;2016;TIC Gauge 2;5;9900000000
10:17:43;2016;TIC Gauge 3;5;9900000000
10:17:45;2018;TIC Gauge 2;5;9900000000
10:17:45;2018;TIC Turbo Speed;;1.6
10:17:45;2018;TIC Turbo Power;;6.8
10:17:45;2018;TIC Gauge 3;5;9900000000
10:17:45;2018;TIC Gauge 1;11;22530
10:17:47;2020;TIC Turbo Speed;;1.6
10:17:47;2020;TIC Turbo Power;;8.2
10:17:47;2020;TIC Gauge 1;11;22530
10:17:47;2020;TIC Gauge 2;5;9900000000
10:17:47;2020;TIC Gauge 3;5;9900000000
10:17:49;2022;TIC Turbo Speed;;1.6
10:17:49;2022;TIC Turbo Power;;7
10:17:49;2022;TIC Gauge 1;11;23830
10:17:49;2022;TIC Gauge 2;5;9900000000
10:17:49;2022;TIC Gauge 3;5;9900000000
10:17:51;2024;TIC Turbo Speed;;1.6
10:17:51;2024;TIC Turbo Power;;7
10:17:51;2024;TIC Gauge 1;11;21095
10:17:51;2024;TIC Gauge 2;5;9900000000
10:17:51;2024;TIC Gauge 3;5;9900000000
10:17:53;2026;TIC Turbo Speed;;1.6
10:17:53;2026;TIC Turbo Power;;8
10:17:53;2026;TIC Gauge 1;11;16480
10:17:53;2026;TIC Gauge 2;5;9900000000
10:17:54;2027;TIC Gauge 3;5;9900000000
10:17:55;2028;TIC Turbo Speed;;1.6
10:17:55;2028;TIC Turbo Power;;7.5
10:17:55;2028;TIC Gauge 1;11;16405
10:17:56;2029;TIC Gauge 2;5;9900000000
10:17:56;2029;TIC Gauge 3;5;9900000000
10:17:57;2030;TIC Turbo Speed;;1.6
10:17:57;2030;TIC Turbo Power;;8.2
10:17:58;2031;TIC Gauge 1;11;16405
10:17:58;2031;TIC Gauge 2;5;9900000000
10:17:58;2031;TIC Gauge 3;5;9900000000
10:17:59;2032;TIC Turbo Speed;;1.6
10:18:00;2033;TIC Turbo Power;;6.5
10:18:00;2033;TIC Gauge 1;11;16405
10:18:00;2033;TIC Gauge 2;5;9900000000
10:18:00;2033;TIC Gauge 3;5;9900000000
10:18:02;2035;TIC Gauge 2;5;9900000000
10:18:02;2035;TIC Turbo Speed;;1.6
10:18:02;2035;TIC Turbo Power;;6.8
10:18:02;2035;TIC Gauge 3;5;9900000000
10:18:02;2035;TIC Gauge 1;11;16405
10:18:04;2037;TIC Turbo Speed;;1.6
10:18:04;2037;TIC Turbo Power;;8
10:18:04;2037;TIC Gauge 1;11;16405
10:18:04;2037;TIC Gauge 2;5;9900000000
10:18:04;2037;TIC Gauge 3;5;9900000000
10:18:06;2039;TIC Turbo Speed;;1.6
10:18:06;2039;TIC Turbo Power;;7.3
10:18:06;2039;TIC Gauge 1;11;16379
10:18:06;2039;TIC Gauge 2;5;9900000000
10:18:06;2039;TIC Gauge 3;5;9900000000
10:18:08;2041;TIC Turbo Speed;;1.6
10:18:08;2041;TIC Turbo Power;;8.4
10:18:08;2041;TIC Gauge 1;11;16405
10:18:08;2041;TIC Gauge 2;5;9900000000
10:18:08;2041;TIC Gauge 3;5;9900000000
10:18:10;2043;TIC Turbo Speed;;1.6
10:18:10;2043;TIC Turbo Power;;6.1
10:18:10;2043;TIC Gauge 1;11;16405
10:18:10;2043;TIC Gauge 2;5;9900000000
10:18:10;2043;TIC Gauge 3;5;9900000000
10:18:12;2045;TIC Turbo Speed;;1.6
10:18:12;2045;TIC Turbo Power;;5.4
10:18:12;2045;TIC Gauge 1;11;16405
10:18:12;2045;TIC Gauge 2;5;9900000000
10:18:12;2045;TIC Gauge 3;5;9900000000
10:18:14;2047;TIC Turbo Speed;;1.6
10:18:14;2047;TIC Turbo Power;;7.3
10:18:14;2047;TIC Gauge 1;11;16405
10:18:14;2047;TIC Gauge 2;5;9900000000
10:18:14;2047;TIC Gauge 3;5;9900000000
10:18:16;2049;TIC Turbo Speed;;1.6
10:18:16;2049;TIC Turbo Power;;7.5
10:18:16;2049;TIC Gauge 1;11;16405
10:18:16;2049;TIC Gauge 2;5;9900000000
10:18:16;2049;TIC Gauge 3;5;9900000000
10:18:18;2051;TIC Turbo Speed;;1.6
10:18:18;2051;TIC Turbo Power;;5.4
10:18:18;2051;TIC Gauge 1;11;16439
10:18:18;2051;TIC Gauge 2;5;9900000000
10:18:18;2051;TIC Gauge 3;5;9900000000
10:18:20;2053;TIC Turbo Speed;;1.6
10:18:20;2053;TIC Turbo Power;;6.1
10:18:20;2053;TIC Gauge 1;11;16405
10:18:20;2053;TIC Gauge 2;5;9900000000
10:18:20;2053;TIC Gauge 3;5;9900000000
10:18:22;2055;TIC Gauge 1;11;16405
10:18:22;2055;TIC Turbo Speed;;1.6
10:18:22;2055;TIC Turbo Power;;6.8
10:18:22;2055;TIC Gauge 2;5;9900000000
10:18:22;2055;TIC Gauge 3;5;9900000000
10:18:24;2057;TIC Turbo Speed;;1.6
10:18:24;2057;TIC Turbo Power;;6.1
10:18:24;2057;TIC Gauge 1;11;16405
10:18:24;2057;TIC Gauge 2;5;9900000000
10:18:24;2057;TIC Gauge 3;5;9900000000
10:18:26;2059;TIC Turbo Speed;;1.6
10:18:26;2059;TIC Turbo Power;;6.1
10:18:26;2059;TIC Gauge 1;11;16405
10:18:26;2059;TIC Gauge 2;5;9900000000
10:18:27;2060;TIC Gauge 3;5;9900000000
10:18:28;2061;TIC Turbo Speed;;1.6
10:18:28;2061;TIC Turbo Power;;6.1
10:18:28;2061;TIC Gauge 1;11;16495
10:18:28;2061;TIC Gauge 2;5;9900000000
10:18:29;2062;TIC Gauge 3;5;9900000000
10:18:30;2063;TIC Turbo Speed;;1.6
10:18:30;2063;TIC Turbo Power;;7.3
10:18:30;2063;TIC Gauge 1;11;16495
10:18:31;2064;TIC Gauge 2;5;9900000000
10:18:31;2064;TIC Gauge 3;5;9900000000
10:18:32;2065;TIC Turbo Speed;;1.6
10:18:32;2065;TIC Turbo Power;;7.3
10:18:33;2066;TIC Gauge 1;11;16461
10:18:33;2066;TIC Gauge 2;5;9900000000
10:18:33;2066;TIC Gauge 3;5;9900000000
10:18:34;2067;TIC Turbo Speed;;1.6
10:18:35;2068;TIC Turbo Power;;8
10:18:35;2068;TIC Gauge 1;11;16506
10:18:35;2068;TIC Gauge 2;5;9900000000
10:18:35;2068;TIC Gauge 3;5;9900000000
10:18:37;2070;TIC Turbo Speed;;1.6
10:18:37;2070;TIC Turbo Power;;6.1
10:18:37;2070;TIC Gauge 1;11;16506
10:18:37;2070;TIC Gauge 2;5;9900000000
10:18:37;2070;TIC Gauge 3;5;9900000000
10:18:39;2072;TIC Gauge 2;5;9900000000
10:18:39;2072;TIC Turbo Speed;;1.6
10:18:39;2072;TIC Turbo Power;;8
10:18:39;2072;TIC Gauge 3;5;9900000000
10:18:39;2072;TIC Gauge 1;11;16506
10:18:41;2074;TIC Turbo Speed;;1.6
10:18:41;2074;TIC Turbo Power;;6.8
10:18:41;2074;TIC Gauge 1;11;16540
10:18:41;2074;TIC Gauge 2;5;9900000000
10:18:41;2074;TIC Gauge 3;5;9900000000
10:18:43;2076;TIC Turbo Speed;;1.6
10:18:43;2076;TIC Turbo Power;;6.1
10:18:43;2076;TIC Gauge 1;11;16514
10:18:43;2076;TIC Gauge 2;5;9900000000
10:18:43;2076;TIC Gauge 3;5;9900000000
10:18:45;2078;TIC Turbo Speed;;1.6
10:18:45;2078;TIC Turbo Power;;6.8
10:18:45;2078;TIC Gauge 1;11;16559
10:18:45;2078;TIC Gauge 2;5;9900000000
10:18:45;2078;TIC Gauge 3;5;9900000000
10:18:47;2080;TIC Turbo Speed;;1.6
10:18:47;2080;TIC Turbo Power;;8.2
10:18:47;2080;TIC Gauge 1;11;16585
10:18:47;2080;TIC Gauge 2;5;9900000000
10:18:47;2080;TIC Gauge 3;5;9900000000
10:18:49;2082;TIC Turbo Speed;;1.6
10:18:49;2082;TIC Turbo Power;;6.8
10:18:49;2082;TIC Gauge 1;11;16615
10:18:49;2082;TIC Gauge 2;5;9900000000
10:18:49;2082;TIC Gauge 3;5;9900000000
10:18:51;2084;TIC Turbo Speed;;1.6
10:18:51;2084;TIC Turbo Power;;8
10:18:51;2084;TIC Gauge 1;11;16581
10:18:51;2084;TIC Gauge 2;5;9900000000
10:18:51;2084;TIC Gauge 3;5;9900000000
10:18:53;2086;TIC Turbo Speed;;1.6
10:18:53;2086;TIC Turbo Power;;8.2
10:18:53;2086;TIC Gauge 1;11;16607
10:18:53;2086;TIC Gauge 2;5;9900000000
10:18:53;2086;TIC Gauge 3;5;9900000000
10:18:55;2088;TIC Turbo Speed;;1.6
10:18:55;2088;TIC Turbo Power;;5.4
10:18:55;2088;TIC Gauge 1;11;16581
10:18:55;2088;TIC Gauge 2;5;9900000000
10:18:55;2088;TIC Gauge 3;5;9900000000
10:18:57;2090;TIC Turbo Speed;;1.6
10:18:57;2090;TIC Turbo Power;;7
10:18:57;2090;TIC Gauge 1;11;16581
10:18:57;2090;TIC Gauge 2;5;9900000000
10:18:57;2090;TIC Gauge 3;5;9900000000
10:18:59;2092;TIC Turbo Speed;;1.6
10:18:59;2092;TIC Turbo Power;;7
10:18:59;2092;TIC Gauge 1;11;16615
10:18:59;2092;TIC Gauge 2;5;9900000000
10:18:59;2092;TIC Gauge 3;5;9900000000
10:19:01;2094;TIC Turbo Speed;;1.6
10:19:01;2094;TIC Turbo Power;;6.5
10:19:01;2094;TIC Gauge 1;11;16607
10:19:01;2094;TIC Gauge 2;5;9900000000
10:19:01;2094;TIC Gauge 3;5;9900000000
10:19:03;2096;TIC Turbo Speed;;1.6
10:19:03;2096;TIC Turbo Power;;7.3
10:19:03;2096;TIC Gauge 1;11;16607
10:19:03;2096;TIC Gauge 2;5;9900000000
10:19:04;2097;TIC Gauge 3;5;9900000000
10:19:05;2098;TIC Gauge 1;11;16607
10:19:05;2098;TIC Turbo Speed;;1.6
10:19:05;2098;TIC Turbo Power;;7.3
10:19:05;2098;TIC Gauge 2;5;9900000000
10:19:06;2099;TIC Gauge 3;5;9900000000
10:19:07;2100;TIC Turbo Speed;;1.6
10:19:07;2100;TIC Turbo Power;;8
